,0
75624,0
158824,0
136143,0
127489,0
65656,0
73006,0
69500,0
79178,0
37526,1
158329,0
69549,0
40790,1
155339,0
47302,0
66264,0
144795,0
121345,0
22003,1
36904,1
86520,0
92153,0
11556,1
98826,0
144258,0
25528,1
144765,0
151161,0
55896,0
53363,0
81299,0
76057,0
148028,0
91221,0
130303,0
103537,0
96717,0
101045,0
137575,0
25856,1
99136,0
116638,0
2127,1
1111,1
98150,0
23199,1
19673,1
45968,0
55702,0
97288,0
122258,0
42766,1
69994,0
7895,1
159733,0
114042,0
25248,1
126381,0
121928,0
21902,1
133480,0
120500,0
3071,1
153491,0
61028,0
17765,1
71274,0
51107,0
109084,0
60663,0
102534,0
88363,0
141923,0
63124,0
96405,0
143627,0
10803,1
69631,0
41697,1
82935,0
89297,0
125204,0
78976,0
15044,1
8774,1
22261,1
95945,0
25757,1
154452,0
143970,0
159455,0
65827,0
64573,0
13276,1
44482,1
69461,0
38676,1
16003,1
110912,0
13096,1
1052,1
139367,0
103036,0
9082,1
52069,0
41799,1
59408,0
56635,0
106346,0
88538,0
1918,1
55992,0
35611,1
28728,1
135231,0
51362,0
112596,0
150455,0
119316,0
124876,0
67668,0
100256,0
31391,1
66997,0
60145,0
117565,0
11801,1
86547,0
17032,1
158886,0
53596,0
24594,1
63623,0
154422,0
19517,1
123358,0
19125,1
126529,0
27124,1
2131,1
13005,1
155103,0
92956,0
138137,0
14992,1
120983,0
83270,0
35160,1
141415,0
54245,0
114458,0
156266,0
95886,0
33272,1
2763,1
70715,0
129672,0
36284,1
80362,0
29474,1
109726,0
86024,0
129759,0
25787,1
95231,0
113946,0
29536,1
157512,0
82162,0
132861,0
108617,0
126353,0
50318,0
124664,0
133339,0
154569,0
158582,0
74014,0
29381,1
5992,1
58481,0
113778,0
39246,1
46966,0
42644,1
55331,0
120536,0
49667,0
53818,0
66693,0
87737,0
27803,1
132142,0
154105,0
20369,1
77031,0
108087,0
156626,0
61891,0
15488,1
154629,0
51294,0
87171,0
40337,1
127252,0
116975,0
15153,1
57781,0
89614,0
43149,1
131480,0
113190,0
127964,0
61528,0
65013,0
148026,0
71632,0
113977,0
65381,0
40388,1
59461,0
102891,0
73826,0
74471,0
38564,1
36773,1
6482,1
1268,1
39674,1
101910,0
157057,0
89125,0
148314,0
121194,0
105101,0
111565,0
127487,0
30672,1
101568,0
149191,0
489,1
107281,0
132488,0
133104,0
130874,0
98674,0
41546,1
99127,0
78162,0
5610,1
37868,1
21860,1
77703,0
15880,1
22550,1
145744,0
101404,0
19969,1
152037,0
157021,0
23366,1
118811,0
52014,0
81165,0
67900,0
119594,0
54098,0
27244,1
112825,0
9441,1
30460,1
28389,1
7765,1
140232,0
4319,1
26144,1
1089,1
149883,0
124741,0
95127,0
68671,0
28408,1
128226,0
154807,0
60162,0
113300,0
4868,1
38345,1
114732,0
30167,1
154050,0
96627,0
93349,0
28658,1
138352,0
112788,0
62876,0
59027,0
61090,0
106315,0
7186,1
9230,1
52582,0
89455,0
139589,0
136806,0
88794,0
111789,0
79095,0
63310,0
141636,0
147130,0
12439,1
123240,0
66644,0
32256,1
114284,0
48548,0
41257,1
78946,0
125627,0
16092,1
96937,0
148975,0
74511,0
41936,1
59175,0
107648,0
154521,0
70225,0
77858,0
140083,0
85392,0
50471,0
56880,0
46611,0
125575,0
148567,0
65948,0
24883,1
140421,0
61364,0
32918,1
56025,0
106363,0
54686,0
3426,1
123121,0
9627,1
42848,1
159463,0
27183,1
70197,0
88734,0
62364,0
138402,0
109613,0
46554,0
132129,0
151087,0
90480,0
115551,0
70579,0
113928,0
92143,0
71935,0
105247,0
8993,1
38666,1
70974,0
5285,1
43254,1
77546,0
98851,0
130617,0
74737,0
14336,1
111279,0
75908,0
121890,0
71678,0
26208,1
9356,1
38845,1
5688,1
55056,0
11781,1
1370,1
138340,0
41231,1
138187,0
124478,0
146740,0
53497,0
35794,1
17898,1
42029,1
10485,1
110729,0
92089,0
67991,0
85125,0
16369,1
20618,1
97501,0
26304,1
64033,0
59168,0
97548,0
55324,0
77968,0
152189,0
152804,0
21600,1
153092,0
32792,1
105107,0
80123,0
49551,0
58922,0
92974,0
158027,0
51178,0
67241,0
136936,0
91588,0
96954,0
54399,0
64022,0
121109,0
140848,0
104877,0
38451,1
44059,1
48862,0
45286,0
823,1
156719,0
67286,0
84896,0
35928,1
73928,0
77853,0
89496,0
41852,1
107644,0
95198,0
27948,1
155141,0
134043,0
11177,1
116683,0
142969,0
97835,0
94620,0
76202,0
127478,0
51409,0
45524,0
25013,1
37570,1
98219,0
12145,1
117533,0
512,1
144451,0
132271,0
87806,0
113553,0
108840,0
33213,1
33356,1
56810,0
37854,1
79306,0
76632,0
107021,0
54470,0
7954,1
77074,0
70083,0
94131,0
56617,0
35204,1
56488,0
77697,0
53560,0
105678,0
69252,0
20554,1
135351,0
110372,0
114669,0
140798,0
65822,0
145434,0
108060,0
25310,1
5693,1
17166,1
35760,1
103804,0
136221,0
35601,1
16063,1
81531,0
134947,0
158655,0
78514,0
70275,0
64345,0
96860,0
44151,1
26855,1
96825,0
12262,1
25431,1
14907,1
152336,0
10010,1
97543,0
40819,1
110728,0
111684,0
78939,0
54312,0
63555,0
104571,0
138620,0
27012,1
24560,1
44908,1
134252,0
8108,1
35532,1
68205,0
91982,0
75697,0
85047,0
57673,0
150693,0
154334,0
47224,0
158163,0
114326,0
69640,0
43552,1
34223,1
102470,0
14506,1
113777,0
59621,0
5734,1
38135,1
105042,0
130855,0
82508,0
77947,0
57568,0
30352,1
107774,0
112570,0
138465,0
30659,1
20689,1
150411,0
53633,0
90177,0
124185,0
95354,0
50802,0
39361,1
109910,0
3823,1
17915,1
78022,0
63166,0
3658,1
58304,0
51836,0
40531,1
122301,0
65874,0
104628,0
86005,0
21852,1
27391,1
114111,0
99412,0
108064,0
145786,0
70012,0
60606,0
71007,0
139577,0
124782,0
16960,1
75341,0
9986,1
66870,0
64781,0
3407,1
73775,0
46021,0
83074,0
141157,0
68367,0
39256,1
60867,0
5343,1
93853,0
41939,1
60303,0
31265,1
143540,0
82489,0
121460,0
102883,0
136170,0
16400,1
156943,0
75754,0
94904,0
85200,0
38522,1
105131,0
125914,0
100581,0
119911,0
10039,1
43924,1
148046,0
31511,1
6471,1
123592,0
77621,0
144880,0
37056,1
140298,0
44790,1
40977,1
11841,1
144566,0
120787,0
6882,1
102660,0
8349,1
143994,0
53290,0
35451,1
99325,0
43638,1
97733,0
137132,0
30860,1
84216,0
156320,0
61669,0
103594,0
80531,0
14088,1
93172,0
69325,0
13245,1
86817,0
108418,0
20691,1
18947,1
129896,0
15043,1
112106,0
84726,0
122933,0
94923,0
135087,0
106582,0
68656,0
19973,1
91202,0
72049,0
132927,0
107305,0
119566,0
111905,0
158421,0
86055,0
17044,1
74709,0
38209,1
32946,1
154968,0
64731,0
136001,0
140491,0
51881,0
142248,0
107636,0
47819,0
57446,0
125264,0
87387,0
129270,0
147619,0
159720,0
133822,0
121156,0
159268,0
99138,0
93531,0
67673,0
107092,0
64101,0
147074,0
22759,1
24475,1
137823,0
60785,0
157179,0
105682,0
2674,1
83869,0
65828,0
25432,1
115464,0
128853,0
95982,0
124018,0
94887,0
89439,0
89189,0
30561,1
4313,1
139372,0
32596,1
84970,0
25940,1
77415,0
7889,1
108116,0
146112,0
12047,1
159379,0
51680,0
57165,0
72160,0
41919,1
62625,0
19368,1
158292,0
927,1
76990,0
52079,0
52565,0
137022,0
128891,0
103369,0
147258,0
139344,0
66048,0
32497,1
159479,0
37115,1
100044,0
62653,0
79007,0
9704,1
115578,0
131931,0
63910,0
87134,0
46239,0
85722,0
48140,0
37616,1
15463,1
54818,0
58942,0
7908,1
71266,0
45020,1
114909,0
40034,1
54642,0
51576,0
156480,0
141507,0
117594,0
152858,0
64000,0
118626,0
135318,0
54241,0
115780,0
104,1
110690,0
135407,0
34331,1
132269,0
100738,0
144829,0
107676,0
158121,0
146366,0
67975,0
46722,0
156538,0
99963,0
126812,0
87298,0
99927,0
123045,0
44550,1
133939,0
8117,1
65562,0
69870,0
151862,0
87335,0
70377,0
159180,0
83206,0
155681,0
157221,0
77327,0
124651,0
63407,0
8476,1
135690,0
84250,0
27479,1
131193,0
16183,1
65702,0
91996,0
142494,0
86680,0
5312,1
115786,0
136131,0
110777,0
4279,1
98265,0
21453,1
35165,1
38729,1
28974,1
64411,0
119662,0
116348,0
24907,1
121551,0
121901,0
68906,0
55960,0
59268,0
31416,1
78264,0
610,1
27554,1
134593,0
11029,1
146291,0
30718,1
27870,1
38147,1
140058,0
21273,1
143712,0
115678,0
155545,0
47423,0
133022,0
53747,0
21598,1
50146,0
41776,1
63497,0
152866,0
5679,1
71828,0
138919,0
507,1
135514,0
149004,0
133918,0
134377,0
18639,1
68754,0
96950,0
15954,1
98006,0
148635,0
134611,0
20569,1
114952,0
11528,1
63164,0
99556,0
16818,1
130944,0
43447,1
75866,0
126801,0
30226,1
122146,0
83088,0
6643,1
151957,0
75502,0
27204,1
77749,0
116887,0
729,1
5095,1
35761,1
54375,0
150564,0
103022,0
100716,0
139187,0
105134,0
54065,0
50189,0
4532,1
76686,0
92775,0
9632,1
139698,0
131731,0
142711,0
147172,0
158484,0
143330,0
113134,0
29866,1
146855,0
99196,0
59276,0
12371,1
101944,0
37163,1
139354,0
100907,0
71847,0
143552,0
120388,0
133575,0
35650,1
105035,0
135020,0
121464,0
93089,0
49108,0
158715,0
151894,0
117037,0
7054,1
68229,0
9318,1
15242,1
138910,0
82112,0
54995,0
44073,1
144480,0
45769,0
72220,0
34269,1
147722,0
96781,0
19703,1
99796,0
37185,1
65262,0
77583,0
14119,1
149742,0
64423,0
148347,0
62813,0
94912,0
52960,0
21053,1
51226,0
92734,0
67742,0
94858,0
143153,0
135344,0
140249,0
49991,0
15323,1
14152,1
38528,1
91917,0
2207,1
97838,0
71094,0
8823,1
129563,0
92690,0
40739,1
27944,1
154134,0
159252,0
53615,0
94102,0
122552,0
80922,0
40948,1
108870,0
131835,0
40783,1
27127,1
46529,0
137675,0
93908,0
18229,1
39868,1
123065,0
66946,0
108631,0
87434,0
91523,0
121595,0
61871,0
19433,1
56718,0
84324,0
20191,1
127901,0
39496,1
94481,0
8725,1
36879,1
13077,1
11646,1
8049,1
134241,0
66021,0
143872,0
77829,0
121162,0
60937,0
27088,1
69718,0
37292,1
9528,1
30552,1
57082,0
10541,1
129596,0
79537,0
63306,0
23143,1
45265,0
63722,0
153787,0
35808,1
128537,0
81213,0
110000,0
33340,1
110177,0
115622,0
53093,0
110444,0
26737,1
23046,1
118618,0
85389,0
108991,0
108003,0
41330,1
124798,0
66221,0
61233,0
34116,1
109861,0
95340,0
158076,0
154042,0
33814,1
127669,0
150871,0
134292,0
83814,0
59893,0
137666,0
66115,0
99653,0
157797,0
23372,1
38187,1
46614,0
64349,0
49303,0
49426,0
99975,0
101590,0
15925,1
45905,0
53057,0
79494,0
58206,0
132175,0
22067,1
102363,0
137178,0
62119,0
26632,1
120796,0
113897,0
64251,0
108835,0
62465,0
146485,0
108833,0
139199,0
98092,0
34172,1
25034,1
75520,0
120613,0
88094,0
133190,0
15353,1
129470,0
138496,0
137747,0
23563,1
22330,1
115447,0
47318,0
82338,0
75599,0
120241,0
43749,1
40928,1
30643,1
131878,0
40221,1
56524,0
132579,0
149947,0
119099,0
68267,0
9461,1
77173,0
114198,0
56078,0
12905,1
782,1
125506,0
1042,1
108246,0
145255,0
145997,0
34728,1
157205,0
140710,0
40260,1
49307,0
142911,0
135412,0
124959,0
134225,0
155930,0
31500,1
4831,1
131457,0
17255,1
8796,1
42048,1
63848,0
44766,1
37583,1
133205,0
112115,0
35134,1
5802,1
128929,0
134174,0
111740,0
135791,0
94215,0
153159,0
115405,0
43031,1
47264,0
99738,0
138779,0
62200,0
40921,1
76522,0
88023,0
4449,1
54108,0
98704,0
156574,0
146203,0
77491,0
63199,0
99098,0
96199,0
152081,0
95106,0
138381,0
55191,0
48459,0
63819,0
20677,1
128211,0
34727,1
126992,0
107888,0
133974,0
138658,0
27174,1
11873,1
84298,0
35895,1
52114,0
13809,1
66185,0
109928,0
134877,0
147246,0
124079,0
52025,0
43745,1
56782,0
6876,1
95449,0
365,1
8815,1
92563,0
142264,0
17839,1
46624,0
44280,1
117453,0
15961,1
111478,0
39935,1
8699,1
99157,0
14059,1
149998,0
125382,0
113558,0
23137,1
106007,0
35867,1
141089,0
42609,1
35782,1
33024,1
39874,1
12789,1
101737,0
19641,1
87184,0
101336,0
73656,0
111663,0
158148,0
45691,0
72890,0
88308,0
25370,1
128693,0
18275,1
44994,1
55852,0
34493,1
38700,1
117532,0
36600,1
107754,0
103904,0
6905,1
39253,1
62066,0
79172,0
38437,1
120217,0
104242,0
47046,0
137927,0
20772,1
60516,0
23829,1
131013,0
111603,0
94540,0
130164,0
139723,0
131141,0
158811,0
153677,0
46670,0
10625,1
55308,0
27516,1
48267,0
96481,0
33800,1
157594,0
14420,1
1840,1
125314,0
28443,1
112248,0
123186,0
154848,0
126997,0
24415,1
43820,1
120677,0
18831,1
108920,0
40320,1
43878,1
22957,1
74684,0
35677,1
155165,0
1198,1
35862,1
18415,1
38513,1
14036,1
120762,0
10658,1
21187,1
64480,0
139920,0
73926,0
70670,0
94715,0
60546,0
46040,0
65749,0
120578,0
61081,0
84351,0
118652,0
124474,0
14679,1
140423,0
127713,0
158106,0
76464,0
97153,0
8830,1
39157,1
110817,0
7059,1
139555,0
20918,1
34236,1
154185,0
5539,1
105705,0
49745,0
42221,1
128394,0
25312,1
34802,1
137804,0
61493,0
159163,0
55300,0
484,1
137868,0
50904,0
46724,0
31656,1
43387,1
51971,0
66692,0
65216,0
154116,0
129774,0
141645,0
40051,1
158529,0
50600,0
143652,0
13820,1
135606,0
105448,0
141204,0
153228,0
5282,1
133209,0
5689,1
63211,0
152984,0
6947,1
120216,0
137432,0
104658,0
46559,0
943,1
46202,0
3895,1
72132,0
57957,0
42675,1
45388,0
138733,0
54875,0
86895,0
39867,1
22582,1
65954,0
64819,0
137594,0
93770,0
127066,0
120167,0
135449,0
79543,0
74239,0
108438,0
1887,1
26183,1
148215,0
18435,1
153935,0
154372,0
108714,0
124678,0
23480,1
19068,1
135541,0
4543,1
48653,0
153111,0
158131,0
120902,0
76078,0
19465,1
151480,0
94312,0
125641,0
24286,1
89062,0
113700,0
113222,0
50332,0
101527,0
88377,0
145972,0
132671,0
110432,0
122890,0
63645,0
96137,0
142013,0
7885,1
41910,1
93877,0
9826,1
40642,1
56450,0
126680,0
121106,0
119410,0
16053,1
50793,0
22085,1
30408,1
21941,1
56550,0
110634,0
140647,0
74110,0
61983,0
118488,0
136246,0
43888,1
36562,1
97522,0
52509,0
16660,1
129459,0
83721,0
81406,0
38791,1
9513,1
29792,1
55004,0
41105,1
156677,0
122616,0
61860,0
136666,0
105895,0
38996,1
94459,0
85120,0
86009,0
2070,1
9438,1
86160,0
98543,0
158761,0
105689,0
44677,1
146618,0
31609,1
124283,0
26967,1
14643,1
17305,1
128228,0
24540,1
57429,0
47345,0
64772,0
89281,0
85354,0
157657,0
79504,0
72124,0
121151,0
111473,0
37926,1
86987,0
81691,0
148700,0
36630,1
128202,0
59231,0
84036,0
94990,0
128196,0
84087,0
158939,0
78721,0
29496,1
30972,1
146422,0
80210,0
3738,1
105308,0
139117,0
767,1
107377,0
30674,1
133701,0
70964,0
71800,0
11681,1
32461,1
42804,1
111170,0
79047,0
33028,1
96333,0
140478,0
19584,1
47441,0
6812,1
95031,0
18075,1
26471,1
153471,0
86578,0
5650,1
699,1
4637,1
101966,0
19503,1
90961,0
92717,0
157467,0
136977,0
138046,0
24821,1
99933,0
57935,0
56850,0
110733,0
143728,0
111906,0
76270,0
151420,0
8510,1
42732,1
33802,1
28061,1
32100,1
42651,1
115900,0
100982,0
84685,0
66811,0
97589,0
113102,0
85960,0
97996,0
46636,0
1880,1
120560,0
134305,0
116472,0
38882,1
151604,0
81770,0
79105,0
86399,0
151937,0
138469,0
30970,1
32416,1
125861,0
129485,0
31664,1
153625,0
129871,0
119663,0
2410,1
100676,0
47365,0
96810,0
130462,0
36941,1
78045,0
124926,0
73421,0
27789,1
119294,0
116810,0
104447,0
115042,0
126309,0
32466,1
114554,0
149088,0
44455,1
31215,1
136536,0
77640,0
74754,0
118777,0
7668,1
115886,0
56178,0
73944,0
49903,0
141620,0
137314,0
1499,1
11278,1
16730,1
97814,0
65229,0
20382,1
77286,0
72627,0
50133,0
5448,1
48530,0
595,1
14418,1
119174,0
24205,1
133746,0
103615,0
69216,0
39825,1
47720,0
55884,0
75397,0
9347,1
80146,0
70398,0
50139,0
39098,1
113845,0
63409,0
28280,1
80803,0
72395,0
46124,0
138015,0
142267,0
153807,0
110427,0
108469,0
134582,0
28044,1
71906,0
51961,0
30928,1
34012,1
70724,0
157337,0
134303,0
4387,1
114719,0
72678,0
106457,0
126879,0
122314,0
109999,0
83757,0
102560,0
86838,0
78054,0
55610,0
104977,0
65145,0
81416,0
81205,0
114800,0
123567,0
92699,0
130267,0
42381,1
71447,0
38533,1
113477,0
131304,0
158770,0
500,1
13011,1
13590,1
40218,1
8172,1
2889,1
69315,0
129106,0
153163,0
147121,0
158016,0
16261,1
115462,0
100996,0
17487,1
15412,1
48069,0
51282,0
151231,0
154191,0
111697,0
94353,0
71140,0
153795,0
119384,0
94593,0
50851,0
5910,1
108623,0
119477,0
86639,0
16265,1
87721,0
125936,0
18289,1
109337,0
43295,1
63346,0
98257,0
105097,0
49682,0
123443,0
126698,0
115684,0
15929,1
35486,1
133470,0
115680,0
151004,0
139286,0
152387,0
15752,1
33732,1
147234,0
102503,0
146893,0
68546,0
85465,0
30348,1
39469,1
88353,0
125889,0
109499,0
5558,1
22839,1
59865,0
89608,0
47633,0
156470,0
143029,0
84387,0
107681,0
154745,0
70913,0
9623,1
23134,1
128330,0
15966,1
139413,0
7064,1
108625,0
72649,0
14858,1
5634,1
156870,0
131866,0
144002,0
7782,1
126415,0
25425,1
145070,0
155461,0
54325,0
135448,0
92692,0
139348,0
137715,0
88121,0
123480,0
126144,0
118351,0
39425,1
16428,1
67683,0
129796,0
10177,1
66404,0
4122,1
16551,1
49165,0
80094,0
49246,0
35971,1
158658,0
134852,0
35655,1
121922,0
11710,1
9987,1
117887,0
112022,0
148733,0
39093,1
150158,0
132844,0
22894,1
52099,0
151897,0
3807,1
149999,0
21535,1
148578,0
134872,0
73388,0
139371,0
149852,0
101841,0
30427,1
42516,1
131308,0
111482,0
7204,1
78464,0
43563,1
158681,0
154416,0
103546,0
58219,0
43657,1
112474,0
126789,0
140831,0
102893,0
350,1
109103,0
114209,0
8043,1
134989,0
35606,1
138701,0
45391,0
125302,0
82884,0
145672,0
150190,0
13217,1
109229,0
147584,0
78724,0
107135,0
23055,1
31556,1
121112,0
127710,0
152050,0
105770,0
75133,0
119989,0
138724,0
71148,0
90088,0
35857,1
50107,0
4715,1
111273,0
98068,0
90604,0
47981,0
55723,0
61334,0
37834,1
141541,0
51222,0
135421,0
105439,0
140537,0
42817,1
138227,0
9342,1
99034,0
35736,1
156315,0
148625,0
65934,0
129388,0
4360,1
41093,1
41245,1
76656,0
132436,0
22871,1
126646,0
20377,1
145924,0
51545,0
116908,0
46769,0
54021,0
126848,0
134010,0
31112,1
124677,0
98308,0
87437,0
134911,0
42162,1
29774,1
24127,1
95405,0
56056,0
147529,0
85517,0
16694,1
105989,0
136896,0
110605,0
39068,1
114190,0
51254,0
40328,1
2908,1
90121,0
100207,0
56145,0
14741,1
69351,0
145790,0
53722,0
83480,0
91552,0
49361,0
8263,1
83121,0
159500,0
140785,0
78633,0
59547,0
152568,0
18521,1
66892,0
54373,0
107091,0
97851,0
83390,0
101421,0
58286,0
137610,0
156497,0
155649,0
69438,0
88311,0
108241,0
34907,1
53074,0
146910,0
135109,0
32920,1
109152,0
145823,0
28724,1
134540,0
98658,0
44914,1
3268,1
158375,0
33099,1
59525,0
95085,0
85128,0
14758,1
37226,1
45045,1
138603,0
116556,0
152825,0
144036,0
100472,0
11312,1
61946,0
53294,0
60200,0
60017,0
40020,1
126030,0
30437,1
42727,1
42372,1
131701,0
43272,1
56104,0
126306,0
154177,0
97458,0
29127,1
3024,1
141837,0
63263,0
128457,0
111359,0
152586,0
75142,0
152942,0
26010,1
145653,0
27950,1
70789,0
62237,0
123044,0
28447,1
68437,0
156218,0
111433,0
69579,0
86628,0
80832,0
159518,0
157090,0
105119,0
255,1
123082,0
50757,0
132395,0
94229,0
77659,0
70980,0
142950,0
91463,0
103796,0
109197,0
27975,1
22307,1
134498,0
123509,0
60523,0
113264,0
79442,0
60932,0
91920,0
92966,0
102958,0
94665,0
42257,1
5314,1
39391,1
86256,0
4097,1
106745,0
88453,0
70602,0
12559,1
46809,0
132935,0
126943,0
122481,0
24716,1
61700,0
111674,0
101744,0
88922,0
55092,0
79903,0
155085,0
110844,0
38473,1
110350,0
90562,0
85559,0
73987,0
108929,0
119308,0
97311,0
71030,0
14263,1
117988,0
64702,0
33223,1
40037,1
138838,0
33197,1
24012,1
20141,1
8059,1
81352,0
57730,0
117585,0
120880,0
84595,0
95896,0
113882,0
65939,0
21270,1
7517,1
121769,0
131819,0
145669,0
30848,1
43853,1
77537,0
131268,0
48602,0
128155,0
144887,0
34854,1
74663,0
11861,1
115153,0
136198,0
75733,0
25236,1
105702,0
80801,0
28921,1
78689,0
145985,0
76843,0
41388,1
81563,0
128414,0
112307,0
101812,0
5355,1
144730,0
13616,1
141897,0
67276,0
141243,0
131776,0
112712,0
108320,0
25318,1
86964,0
97096,0
124721,0
68999,0
7521,1
123292,0
9803,1
52968,0
23422,1
48995,0
15277,1
145380,0
32046,1
44817,1
140017,0
114899,0
35633,1
44680,1
35540,1
151442,0
71849,0
107254,0
144966,0
26410,1
32039,1
133028,0
70426,0
80285,0
118833,0
110395,0
22251,1
31031,1
115069,0
32566,1
12250,1
78914,0
77320,0
70868,0
132486,0
97362,0
24524,1
31990,1
154952,0
26448,1
91651,0
146003,0
73029,0
88481,0
69901,0
59487,0
67696,0
157147,0
93053,0
78807,0
149068,0
61858,0
86990,0
156432,0
90816,0
126912,0
64525,0
132148,0
100069,0
909,1
133922,0
151685,0
144248,0
60857,0
59560,0
159493,0
109514,0
88568,0
82013,0
153280,0
90670,0
151891,0
152444,0
40341,1
131528,0
69528,0
149232,0
154327,0
138830,0
158209,0
88007,0
130600,0
121802,0
127541,0
4491,1
44391,1
5354,1
101643,0
65117,0
72816,0
44318,1
32926,1
147708,0
108142,0
3354,1
13591,1
157,1
105920,0
146420,0
122868,0
4590,1
125218,0
84585,0
20681,1
9533,1
67595,0
156781,0
106612,0
132713,0
91876,0
30654,1
137123,0
159281,0
140636,0
64994,0
115380,0
20546,1
104324,0
85334,0
73754,0
3179,1
64835,0
134220,0
44730,1
21428,1
20121,1
30938,1
4192,1
89540,0
76766,0
117064,0
81592,0
103644,0
104853,0
115652,0
92799,0
118956,0
123507,0
115917,0
50360,0
25455,1
113667,0
13036,1
22300,1
98814,0
129105,0
117418,0
158093,0
15343,1
41292,1
106550,0
86320,0
85605,0
102813,0
37572,1
32187,1
53578,0
51573,0
99223,0
147490,0
85993,0
9836,1
4209,1
106651,0
140198,0
72273,0
18064,1
96190,0
34103,1
55946,0
45981,0
124152,0
34055,1
123226,0
23442,1
95386,0
132289,0
26514,1
45150,0
28915,1
98345,0
93840,0
6960,1
127432,0
36222,1
130715,0
137839,0
72071,0
151775,0
41029,1
62792,0
140621,0
147475,0
65571,0
124183,0
55027,0
64142,0
58576,0
153963,0
159289,0
6832,1
34042,1
53684,0
58175,0
7217,1
157727,0
121085,0
128847,0
38876,1
143237,0
13799,1
139113,0
94965,0
26056,1
33519,1
60688,0
127323,0
135238,0
156968,0
117268,0
100606,0
5392,1
103289,0
50794,0
84830,0
92087,0
91358,0
124749,0
71878,0
19756,1
135863,0
78146,0
116190,0
143379,0
48256,0
78209,0
76292,0
132534,0
67752,0
84025,0
85307,0
13166,1
141159,0
148155,0
6052,1
105429,0
120671,0
8616,1
115184,0
76100,0
154343,0
71296,0
56654,0
31034,1
81885,0
75627,0
100435,0
37133,1
103913,0
155699,0
121979,0
33146,1
2509,1
143024,0
13227,1
54738,0
56188,0
77903,0
137970,0
128774,0
135679,0
107711,0
82675,0
128473,0
150850,0
158200,0
55779,0
62757,0
44713,1
66270,0
52204,0
70456,0
67309,0
86231,0
100769,0
8222,1
150164,0
7829,1
50102,0
1457,1
153659,0
9983,1
104124,0
117541,0
17054,1
89713,0
155225,0
4344,1
63980,0
91222,0
79448,0
58558,0
91965,0
75940,0
54113,0
88207,0
58915,0
20798,1
29861,1
28980,1
120877,0
107056,0
154235,0
52735,0
147443,0
55446,0
83130,0
12193,1
97711,0
140376,0
143974,0
30595,1
133333,0
1189,1
108254,0
44052,1
62210,0
103721,0
139029,0
66483,0
1195,1
29644,1
106002,0
6423,1
19217,1
66416,0
146346,0
48793,0
41100,1
148241,0
19165,1
75121,0
38417,1
66480,0
6149,1
27044,1
89123,0
106050,0
55088,0
128861,0
57453,0
89014,0
82095,0
155690,0
132442,0
32619,1
98038,0
112949,0
154639,0
91191,0
149490,0
72996,0
25552,1
121943,0
48946,0
62866,0
113047,0
7874,1
155916,0
42131,1
143263,0
154781,0
71994,0
120148,0
11675,1
153517,0
153060,0
101069,0
60095,0
65192,0
150445,0
67977,0
69269,0
76729,0
5882,1
86827,0
50340,0
149409,0
114163,0
154736,0
142400,0
79674,0
68634,0
82514,0
120976,0
135066,0
136625,0
139359,0
89346,0
7934,1
123616,0
76708,0
135641,0
139304,0
73511,0
97794,0
95233,0
79766,0
13894,1
87012,0
59463,0
135821,0
67958,0
37763,1
15799,1
91520,0
112067,0
28560,1
82064,0
155572,0
70674,0
112184,0
150761,0
19804,1
3452,1
46224,0
63800,0
136332,0
35834,1
113421,0
44589,1
150127,0
5089,1
135196,0
14494,1
88846,0
87583,0
61848,0
156416,0
37592,1
28594,1
38238,1
96054,0
13234,1
43258,1
85806,0
145815,0
80934,0
43920,1
155585,0
79558,0
18509,1
113224,0
111248,0
36046,1
63035,0
114137,0
82671,0
30559,1
113330,0
470,1
2827,1
16515,1
27640,1
134425,0
56219,0
70968,0
24135,1
38210,1
10686,1
154623,0
104748,0
40415,1
159369,0
121256,0
107722,0
14340,1
71420,0
56863,0
7739,1
149837,0
80720,0
104732,0
81103,0
36870,1
152451,0
75702,0
111112,0
83916,0
52936,0
81044,0
49758,0
5352,1
131750,0
26499,1
54307,0
122001,0
155162,0
64489,0
149785,0
134501,0
121910,0
104539,0
14466,1
135385,0
157487,0
28435,1
71485,0
140477,0
25399,1
152964,0
39353,1
109189,0
133139,0
41496,1
151196,0
137708,0
996,1
5119,1
62538,0
135581,0
46666,0
144567,0
144321,0
146606,0
73523,0
120174,0
14881,1
116935,0
62220,0
142157,0
107349,0
77433,0
124378,0
149741,0
82623,0
113194,0
34524,1
87616,0
112428,0
153941,0
16716,1
26678,1
13676,1
21084,1
159453,0
117877,0
28323,1
53970,0
16295,1
124891,0
34498,1
113935,0
92445,0
84968,0
48221,0
2426,1
94773,0
75265,0
73182,0
103841,0
67531,0
35886,1
33414,1
86380,0
14435,1
68172,0
96786,0
51580,0
110826,0
97607,0
24780,1
74766,0
30999,1
72597,0
44632,1
31106,1
45469,0
81013,0
79926,0
39377,1
33232,1
68212,0
37828,1
130000,0
47241,0
70186,0
151129,0
120623,0
95801,0
57614,0
94296,0
155816,0
74335,0
48575,0
137169,0
127538,0
48074,0
18096,1
81146,0
102091,0
50502,0
86291,0
69203,0
97388,0
151798,0
4774,1
1397,1
58494,0
95961,0
128227,0
82870,0
86634,0
35190,1
97992,0
92505,0
123921,0
49440,0
24970,1
45909,0
76884,0
